query,alpha,iter,plan_time,run_time,frontier_size,njoins
0.0,0.0,18.0,647.0,0.0,10.0,5.0
0.0,0.0,19.0,832.0,0.0,10.0,5.0
1.0,0.0,0.0,681.0,0.0,10.0,5.0
1.0,0.0,1.0,730.0,0.0,10.0,5.0
1.0,0.0,2.0,768.0,0.0,10.0,5.0
1.0,0.0,3.0,721.0,0.0,10.0,5.0
1.0,0.0,4.0,718.0,0.0,10.0,5.0
1.0,0.0,5.0,764.0,0.0,10.0,5.0
1.0,0.0,6.0,727.0,0.0,10.0,5.0
1.0,0.0,7.0,708.0,0.0,10.0,5.0
1.0,0.0,8.0,684.0,0.0,10.0,5.0
1.0,0.0,9.0,674.0,0.0,10.0,5.0
1.0,0.0,10.0,673.0,0.0,10.0,5.0
1.0,0.0,11.0,726.0,0.0,10.0,5.0
1.0,0.0,12.0,681.0,0.0,10.0,5.0
1.0,0.0,13.0,733.0,0.0,10.0,5.0
1.0,0.0,14.0,669.0,0.0,10.0,5.0
1.0,0.0,15.0,720.0,0.0,10.0,5.0
1.0,0.0,16.0,720.0,0.0,10.0,5.0
1.0,0.0,17.0,624.0,0.0,10.0,5.0
1.0,0.0,18.0,653.0,0.0,10.0,5.0
1.0,0.0,19.0,693.0,0.0,10.0,5.0
2.0,0.0,0.0,822.0,0.0,9.0,5.0
2.0,0.0,1.0,645.0,0.0,9.0,5.0
2.0,0.0,2.0,759.0,0.0,9.0,5.0
2.0,0.0,3.0,613.0,0.0,9.0,5.0
2.0,0.0,4.0,605.0,0.0,9.0,5.0
2.0,0.0,5.0,618.0,0.0,9.0,5.0
2.0,0.0,6.0,609.0,0.0,9.0,5.0
2.0,0.0,7.0,835.0,0.0,9.0,5.0
2.0,0.0,8.0,703.0,0.0,9.0,5.0
2.0,0.0,9.0,661.0,0.0,9.0,5.0
2.0,0.0,10.0,637.0,0.0,9.0,5.0
2.0,0.0,11.0,630.0,0.0,9.0,5.0
2.0,0.0,12.0,661.0,0.0,9.0,5.0
2.0,0.0,13.0,681.0,0.0,9.0,5.0
2.0,0.0,14.0,674.0,0.0,9.0,5.0
2.0,0.0,15.0,645.0,0.0,9.0,5.0
2.0,0.0,16.0,627.0,0.0,9.0,5.0
2.0,0.0,17.0,614.0,0.0,9.0,5.0
2.0,0.0,18.0,653.0,0.0,9.0,5.0
2.0,0.0,19.0,644.0,0.0,9.0,5.0
3.0,0.0,0.0,782.0,0.0,12.0,5.0
3.0,0.0,1.0,651.0,0.0,12.0,5.0
3.0,0.0,2.0,680.0,0.0,12.0,5.0
3.0,0.0,3.0,701.0,0.0,12.0,5.0
3.0,0.0,4.0,710.0,0.0,12.0,5.0
3.0,0.0,5.0,782.0,0.0,12.0,5.0
3.0,0.0,6.0,726.0,0.0,12.0,5.0
3.0,0.0,7.0,750.0,0.0,12.0,5.0
3.0,0.0,8.0,681.0,0.0,12.0,5.0
3.0,0.0,9.0,708.0,0.0,12.0,5.0
3.0,0.0,10.0,693.0,0.0,12.0,5.0
3.0,0.0,11.0,837.0,0.0,12.0,5.0
3.0,0.0,12.0,830.0,0.0,12.0,5.0
3.0,0.0,13.0,666.0,0.0,12.0,5.0
3.0,0.0,14.0,706.0,0.0,12.0,5.0
3.0,0.0,15.0,704.0,0.0,12.0,5.0
3.0,0.0,16.0,718.0,0.0,12.0,5.0
3.0,0.0,17.0,697.0,0.0,12.0,5.0
3.0,0.0,18.0,651.0,0.0,12.0,5.0
3.0,0.0,19.0,638.0,0.0,12.0,5.0
4.0,0.0,0.0,680.0,0.0,13.0,5.0
4.0,0.0,1.0,791.0,0.0,13.0,5.0
4.0,0.0,2.0,710.0,0.0,13.0,5.0
4.0,0.0,3.0,798.0,0.0,13.0,5.0
4.0,0.0,4.0,745.0,0.0,13.0,5.0
4.0,0.0,5.0,712.0,0.0,13.0,5.0
4.0,0.0,6.0,863.0,0.0,13.0,5.0
4.0,0.0,7.0,728.0,0.0,13.0,5.0
4.0,0.0,8.0,677.0,0.0,13.0,5.0
4.0,0.0,9.0,736.0,0.0,13.0,5.0
4.0,0.0,10.0,697.0,0.0,13.0,5.0
4.0,0.0,11.0,673.0,0.0,13.0,5.0
4.0,0.0,12.0,661.0,0.0,13.0,5.0
4.0,0.0,13.0,992.0,0.0,13.0,5.0
4.0,0.0,14.0,804.0,0.0,13.0,5.0
4.0,0.0,15.0,750.0,0.0,13.0,5.0
4.0,0.0,16.0,995.0,0.0,13.0,5.0
4.0,0.0,17.0,803.0,0.0,13.0,5.0
4.0,0.0,18.0,808.0,0.0,13.0,5.0
4.0,0.0,19.0,741.0,0.0,13.0,5.0
0.0,0.0,0.0,5588.0,0.0,14.0,6.0
0.0,0.0,1.0,4611.0,0.0,14.0,6.0
0.0,0.0,2.0,3290.0,0.0,14.0,6.0
0.0,0.0,3.0,3260.0,0.0,14.0,6.0
0.0,0.0,4.0,3302.0,0.0,14.0,6.0
0.0,0.0,5.0,3521.0,0.0,14.0,6.0
0.0,0.0,6.0,3291.0,0.0,14.0,6.0
0.0,0.0,7.0,3322.0,0.0,14.0,6.0
0.0,0.0,8.0,3020.0,0.0,14.0,6.0
0.0,0.0,9.0,3308.0,0.0,14.0,6.0
0.0,0.0,10.0,3178.0,0.0,14.0,6.0
0.0,0.0,11.0,3159.0,0.0,14.0,6.0
0.0,0.0,12.0,3582.0,0.0,14.0,6.0
0.0,0.0,13.0,3529.0,0.0,14.0,6.0
0.0,0.0,14.0,3914.0,0.0,14.0,6.0
0.0,0.0,15.0,3484.0,0.0,14.0,6.0
0.0,0.0,16.0,3211.0,0.0,14.0,6.0
0.0,0.0,17.0,3212.0,0.0,14.0,6.0
0.0,0.0,18.0,3338.0,0.0,14.0,6.0
0.0,0.0,19.0,3390.0,0.0,14.0,6.0
1.0,0.0,0.0,3065.0,0.0,13.0,6.0
1.0,0.0,1.0,3624.0,0.0,13.0,6.0
1.0,0.0,2.0,3326.0,0.0,13.0,6.0
1.0,0.0,3.0,3212.0,0.0,13.0,6.0
1.0,0.0,4.0,3348.0,0.0,13.0,6.0
1.0,0.0,5.0,3064.0,0.0,13.0,6.0
1.0,0.0,6.0,3376.0,0.0,13.0,6.0
1.0,0.0,7.0,3525.0,0.0,13.0,6.0
1.0,0.0,8.0,3645.0,0.0,13.0,6.0
1.0,0.0,9.0,3446.0,0.0,13.0,6.0
1.0,0.0,10.0,3465.0,0.0,13.0,6.0
1.0,0.0,11.0,3417.0,0.0,13.0,6.0
1.0,0.0,12.0,3131.0,0.0,13.0,6.0
1.0,0.0,13.0,2910.0,0.0,13.0,6.0
1.0,0.0,14.0,3036.0,0.0,13.0,6.0
1.0,0.0,15.0,3136.0,0.0,13.0,6.0
1.0,0.0,16.0,3036.0,0.0,13.0,6.0
1.0,0.0,17.0,2999.0,0.0,13.0,6.0
1.0,0.0,18.0,3177.0,0.0,13.0,6.0
1.0,0.0,19.0,2991.0,0.0,13.0,6.0
2.0,0.0,0.0,3147.0,0.0,14.0,6.0
2.0,0.0,1.0,3271.0,0.0,14.0,6.0
2.0,0.0,2.0,3578.0,0.0,14.0,6.0
2.0,0.0,3.0,3467.0,0.0,14.0,6.0
2.0,0.0,4.0,2825.0,0.0,14.0,6.0
2.0,0.0,5.0,2874.0,0.0,14.0,6.0
2.0,0.0,6.0,3045.0,0.0,14.0,6.0
2.0,0.0,7.0,2845.0,0.0,14.0,6.0
2.0,0.0,8.0,3072.0,0.0,14.0,6.0
2.0,0.0,9.0,2848.0,0.0,14.0,6.0
2.0,0.0,10.0,2980.0,0.0,14.0,6.0
2.0,0.0,11.0,2880.0,0.0,14.0,6.0
2.0,0.0,12.0,2953.0,0.0,14.0,6.0
2.0,0.0,13.0,2903.0,0.0,14.0,6.0
2.0,0.0,14.0,2835.0,0.0,14.0,6.0
2.0,0.0,15.0,3138.0,0.0,14.0,6.0
2.0,0.0,16.0,2932.0,0.0,14.0,6.0
2.0,0.0,17.0,2895.0,0.0,14.0,6.0
2.0,0.0,18.0,2812.0,0.0,14.0,6.0
2.0,0.0,19.0,2928.0,0.0,14.0,6.0
3.0,0.0,0.0,3097.0,0.0,14.0,6.0
3.0,0.0,1.0,3107.0,0.0,14.0,6.0
3.0,0.0,2.0,3042.0,0.0,14.0,6.0
3.0,0.0,3.0,3216.0,0.0,14.0,6.0
3.0,0.0,4.0,3105.0,0.0,14.0,6.0
3.0,0.0,5.0,3158.0,0.0,14.0,6.0
3.0,0.0,6.0,3177.0,0.0,14.0,6.0
3.0,0.0,7.0,3246.0,0.0,14.0,6.0
3.0,0.0,8.0,4292.0,0.0,14.0,6.0
3.0,0.0,9.0,3822.0,0.0,14.0,6.0
3.0,0.0,10.0,3717.0,0.0,14.0,6.0
3.0,0.0,11.0,4041.0,0.0,14.0,6.0
3.0,0.0,12.0,3327.0,0.0,14.0,6.0
3.0,0.0,13.0,3800.0,0.0,14.0,6.0
3.0,0.0,14.0,3463.0,0.0,14.0,6.0
3.0,0.0,15.0,3356.0,0.0,14.0,6.0
3.0,0.0,16.0,3087.0,0.0,14.0,6.0
3.0,0.0,17.0,3157.0,0.0,14.0,6.0
3.0,0.0,18.0,4036.0,0.0,14.0,6.0
3.0,0.0,19.0,3766.0,0.0,14.0,6.0
4.0,0.0,0.0,3256.0,0.0,15.0,6.0
4.0,0.0,1.0,3217.0,0.0,15.0,6.0
4.0,0.0,2.0,3777.0,0.0,15.0,6.0
4.0,0.0,3.0,4150.0,0.0,15.0,6.0
4.0,0.0,4.0,4014.0,0.0,15.0,6.0
4.0,0.0,5.0,3980.0,0.0,15.0,6.0
4.0,0.0,6.0,3586.0,0.0,15.0,6.0
4.0,0.0,7.0,3327.0,0.0,15.0,6.0
4.0,0.0,8.0,3449.0,0.0,15.0,6.0
4.0,0.0,9.0,3497.0,0.0,15.0,6.0
4.0,0.0,10.0,4379.0,0.0,15.0,6.0
4.0,0.0,11.0,3589.0,0.0,15.0,6.0
4.0,0.0,12.0,3567.0,0.0,15.0,6.0
4.0,0.0,13.0,4441.0,0.0,15.0,6.0
4.0,0.0,14.0,3738.0,0.0,15.0,6.0
4.0,0.0,15.0,3267.0,0.0,15.0,6.0
4.0,0.0,16.0,3542.0,0.0,15.0,6.0
4.0,0.0,17.0,3203.0,0.0,15.0,6.0
4.0,0.0,18.0,3453.0,0.0,15.0,6.0
4.0,0.0,19.0,3267.0,0.0,15.0,6.0
0.0,0.0,0.0,19362.0,0.0,15.0,7.0
0.0,0.0,1.0,16543.0,0.0,15.0,7.0
0.0,0.0,2.0,15519.0,0.0,15.0,7.0
0.0,0.0,3.0,15264.0,0.0,15.0,7.0
0.0,0.0,4.0,15853.0,0.0,15.0,7.0
0.0,0.0,5.0,15536.0,0.0,15.0,7.0
0.0,0.0,6.0,17155.0,0.0,15.0,7.0
0.0,0.0,7.0,17670.0,0.0,15.0,7.0
0.0,0.0,8.0,16822.0,0.0,15.0,7.0
0.0,0.0,9.0,18281.0,0.0,15.0,7.0
0.0,0.0,10.0,14455.0,0.0,15.0,7.0
0.0,0.0,11.0,15871.0,0.0,15.0,7.0
0.0,0.0,12.0,15360.0,0.0,15.0,7.0
0.0,0.0,13.0,14955.0,0.0,15.0,7.0
0.0,0.0,14.0,15759.0,0.0,15.0,7.0
0.0,0.0,15.0,15298.0,0.0,15.0,7.0
0.0,0.0,16.0,15328.0,0.0,15.0,7.0
0.0,0.0,17.0,17169.0,0.0,15.0,7.0
0.0,0.0,18.0,14595.0,0.0,15.0,7.0
0.0,0.0,19.0,15287.0,0.0,15.0,7.0
1.0,0.0,0.0,14497.0,0.0,17.0,7.0
1.0,0.0,1.0,14822.0,0.0,17.0,7.0
1.0,0.0,2.0,14457.0,0.0,17.0,7.0
1.0,0.0,3.0,14375.0,0.0,17.0,7.0
1.0,0.0,4.0,17460.0,0.0,17.0,7.0
1.0,0.0,5.0,14608.0,0.0,17.0,7.0
1.0,0.0,6.0,14041.0,0.0,17.0,7.0
1.0,0.0,7.0,15657.0,0.0,17.0,7.0
1.0,0.0,8.0,15553.0,0.0,17.0,7.0
1.0,0.0,9.0,13578.0,0.0,17.0,7.0
1.0,0.0,10.0,13097.0,0.0,17.0,7.0
1.0,0.0,11.0,13596.0,0.0,17.0,7.0
1.0,0.0,12.0,13346.0,0.0,17.0,7.0
1.0,0.0,13.0,13739.0,0.0,17.0,7.0
1.0,0.0,14.0,13167.0,0.0,17.0,7.0
1.0,0.0,15.0,13175.0,0.0,17.0,7.0
1.0,0.0,16.0,13158.0,0.0,17.0,7.0
1.0,0.0,17.0,13239.0,0.0,17.0,7.0
1.0,0.0,18.0,13123.0,0.0,17.0,7.0
1.0,0.0,19.0,13267.0,0.0,17.0,7.0
2.0,0.0,0.0,13317.0,0.0,15.0,7.0
2.0,0.0,1.0,13348.0,0.0,15.0,7.0
2.0,0.0,2.0,15162.0,0.0,15.0,7.0
2.0,0.0,3.0,14474.0,0.0,15.0,7.0
2.0,0.0,4.0,14557.0,0.0,15.0,7.0
2.0,0.0,5.0,14941.0,0.0,15.0,7.0
2.0,0.0,6.0,14405.0,0.0,15.0,7.0
2.0,0.0,7.0,14404.0,0.0,15.0,7.0
2.0,0.0,8.0,13855.0,0.0,15.0,7.0
2.0,0.0,9.0,13428.0,0.0,15.0,7.0
2.0,0.0,10.0,14114.0,0.0,15.0,7.0
2.0,0.0,11.0,14518.0,0.0,15.0,7.0
2.0,0.0,12.0,13994.0,0.0,15.0,7.0
2.0,0.0,13.0,14564.0,0.0,15.0,7.0
2.0,0.0,14.0,16902.0,0.0,15.0,7.0
2.0,0.0,15.0,18852.0,0.0,15.0,7.0
2.0,0.0,16.0,15910.0,0.0,15.0,7.0
2.0,0.0,17.0,14573.0,0.0,15.0,7.0
2.0,0.0,18.0,14203.0,0.0,15.0,7.0
2.0,0.0,19.0,14077.0,0.0,15.0,7.0
3.0,0.0,0.0,14798.0,0.0,16.0,7.0
3.0,0.0,1.0,14785.0,0.0,16.0,7.0
3.0,0.0,2.0,15205.0,0.0,16.0,7.0
3.0,0.0,3.0,13759.0,0.0,16.0,7.0
3.0,0.0,4.0,13786.0,0.0,16.0,7.0
3.0,0.0,5.0,15058.0,0.0,16.0,7.0
3.0,0.0,6.0,17596.0,0.0,16.0,7.0
3.0,0.0,7.0,13732.0,0.0,16.0,7.0
3.0,0.0,8.0,13696.0,0.0,16.0,7.0
3.0,0.0,9.0,13540.0,0.0,16.0,7.0
3.0,0.0,10.0,13493.0,0.0,16.0,7.0
3.0,0.0,11.0,13687.0,0.0,16.0,7.0
3.0,0.0,12.0,13534.0,0.0,16.0,7.0
3.0,0.0,13.0,13517.0,0.0,16.0,7.0
3.0,0.0,14.0,13687.0,0.0,16.0,7.0
3.0,0.0,15.0,13973.0,0.0,16.0,7.0
3.0,0.0,16.0,13740.0,0.0,16.0,7.0
3.0,0.0,17.0,13519.0,0.0,16.0,7.0
3.0,0.0,18.0,13397.0,0.0,16.0,7.0
3.0,0.0,19.0,13708.0,0.0,16.0,7.0
4.0,0.0,0.0,13555.0,0.0,18.0,7.0
4.0,0.0,1.0,13845.0,0.0,18.0,7.0
4.0,0.0,2.0,13930.0,0.0,18.0,7.0
4.0,0.0,3.0,14174.0,0.0,18.0,7.0
4.0,0.0,4.0,13730.0,0.0,18.0,7.0
4.0,0.0,5.0,13866.0,0.0,18.0,7.0
4.0,0.0,6.0,13771.0,0.0,18.0,7.0
4.0,0.0,7.0,13767.0,0.0,18.0,7.0
4.0,0.0,8.0,13859.0,0.0,18.0,7.0
4.0,0.0,9.0,13778.0,0.0,18.0,7.0
4.0,0.0,10.0,13891.0,0.0,18.0,7.0
4.0,0.0,11.0,13644.0,0.0,18.0,7.0
4.0,0.0,12.0,14366.0,0.0,18.0,7.0
4.0,0.0,13.0,13644.0,0.0,18.0,7.0
4.0,0.0,14.0,13638.0,0.0,18.0,7.0
4.0,0.0,15.0,13693.0,0.0,18.0,7.0
4.0,0.0,16.0,13689.0,0.0,18.0,7.0
4.0,0.0,17.0,13797.0,0.0,18.0,7.0
4.0,0.0,18.0,13607.0,0.0,18.0,7.0
4.0,0.0,19.0,13666.0,0.0,18.0,7.0
0.0,0.0,0.0,61999.0,0.0,18.0,8.0
0.0,0.0,1.0,60968.0,0.0,18.0,8.0
0.0,0.0,2.0,60046.0,0.0,18.0,8.0
0.0,0.0,3.0,60132.0,0.0,18.0,8.0
0.0,0.0,4.0,59401.0,0.0,18.0,8.0
0.0,0.0,5.0,58443.0,0.0,18.0,8.0
0.0,0.0,6.0,58329.0,0.0,18.0,8.0
0.0,0.0,7.0,58805.0,0.0,18.0,8.0
0.0,0.0,8.0,58868.0,0.0,18.0,8.0
0.0,0.0,9.0,58304.0,0.0,18.0,8.0
0.0,0.0,10.0,57834.0,0.0,18.0,8.0
0.0,0.0,11.0,57519.0,0.0,18.0,8.0
0.0,0.0,12.0,58247.0,0.0,18.0,8.0
0.0,0.0,13.0,56069.0,0.0,18.0,8.0
0.0,0.0,14.0,57406.0,0.0,18.0,8.0
0.0,0.0,15.0,56543.0,0.0,18.0,8.0
0.0,0.0,16.0,56831.0,0.0,18.0,8.0
0.0,0.0,17.0,56652.0,0.0,18.0,8.0
0.0,0.0,18.0,56974.0,0.0,18.0,8.0
0.0,0.0,19.0,56388.0,0.0,18.0,8.0
1.0,0.0,0.0,52393.0,0.0,14.0,8.0
1.0,0.0,1.0,52639.0,0.0,14.0,8.0
1.0,0.0,2.0,52576.0,0.0,14.0,8.0
1.0,0.0,3.0,52709.0,0.0,14.0,8.0
1.0,0.0,4.0,53332.0,0.0,14.0,8.0
1.0,0.0,5.0,53231.0,0.0,14.0,8.0
1.0,0.0,6.0,52188.0,0.0,14.0,8.0
1.0,0.0,7.0,52535.0,0.0,14.0,8.0
1.0,0.0,8.0,52232.0,0.0,14.0,8.0
1.0,0.0,9.0,52611.0,0.0,14.0,8.0
1.0,0.0,10.0,52271.0,0.0,14.0,8.0
1.0,0.0,11.0,52639.0,0.0,14.0,8.0
1.0,0.0,12.0,52406.0,0.0,14.0,8.0
1.0,0.0,13.0,52600.0,0.0,14.0,8.0
1.0,0.0,14.0,52500.0,0.0,14.0,8.0
1.0,0.0,15.0,53049.0,0.0,14.0,8.0
1.0,0.0,16.0,52629.0,0.0,14.0,8.0
1.0,0.0,17.0,52328.0,0.0,14.0,8.0
1.0,0.0,18.0,52200.0,0.0,14.0,8.0
1.0,0.0,19.0,52371.0,0.0,14.0,8.0
2.0,0.0,0.0,57918.0,0.0,18.0,8.0
2.0,0.0,1.0,56271.0,0.0,18.0,8.0
2.0,0.0,2.0,55886.0,0.0,18.0,8.0
2.0,0.0,3.0,56569.0,0.0,18.0,8.0
2.0,0.0,4.0,56153.0,0.0,18.0,8.0
2.0,0.0,5.0,56635.0,0.0,18.0,8.0
2.0,0.0,6.0,56312.0,0.0,18.0,8.0
2.0,0.0,7.0,56908.0,0.0,18.0,8.0
2.0,0.0,8.0,56234.0,0.0,18.0,8.0
2.0,0.0,9.0,56724.0,0.0,18.0,8.0
2.0,0.0,10.0,56126.0,0.0,18.0,8.0
2.0,0.0,11.0,56731.0,0.0,18.0,8.0
2.0,0.0,12.0,56186.0,0.0,18.0,8.0
2.0,0.0,13.0,65010.0,0.0,18.0,8.0
2.0,0.0,14.0,62147.0,0.0,18.0,8.0
2.0,0.0,15.0,67539.0,0.0,18.0,8.0
2.0,0.0,16.0,70959.0,0.0,18.0,8.0
2.0,0.0,17.0,63637.0,0.0,18.0,8.0
2.0,0.0,18.0,64919.0,0.0,18.0,8.0
2.0,0.0,19.0,65182.0,0.0,18.0,8.0
3.0,0.0,0.0,78908.0,0.0,21.0,8.0
3.0,0.0,1.0,80956.0,0.0,21.0,8.0
3.0,0.0,2.0,66836.0,0.0,21.0,8.0
3.0,0.0,3.0,66149.0,0.0,21.0,8.0
3.0,0.0,4.0,66141.0,0.0,21.0,8.0
3.0,0.0,5.0,69170.0,0.0,21.0,8.0
3.0,0.0,6.0,64878.0,0.0,21.0,8.0
3.0,0.0,7.0,66925.0,0.0,21.0,8.0
3.0,0.0,8.0,65064.0,0.0,21.0,8.0
3.0,0.0,9.0,66201.0,0.0,21.0,8.0
3.0,0.0,10.0,65269.0,0.0,21.0,8.0
3.0,0.0,11.0,65314.0,0.0,21.0,8.0
3.0,0.0,12.0,63509.0,0.0,21.0,8.0
3.0,0.0,13.0,63267.0,0.0,21.0,8.0
3.0,0.0,14.0,65246.0,0.0,21.0,8.0
3.0,0.0,15.0,64469.0,0.0,21.0,8.0
3.0,0.0,16.0,70512.0,0.0,21.0,8.0
3.0,0.0,17.0,62000.0,0.0,21.0,8.0
3.0,0.0,18.0,62823.0,0.0,21.0,8.0
3.0,0.0,19.0,63301.0,0.0,21.0,8.0
4.0,0.0,0.0,64933.0,0.0,19.0,8.0
4.0,0.0,1.0,64127.0,0.0,19.0,8.0
4.0,0.0,2.0,63687.0,0.0,19.0,8.0
4.0,0.0,3.0,63791.0,0.0,19.0,8.0
4.0,0.0,4.0,64752.0,0.0,19.0,8.0
4.0,0.0,5.0,62940.0,0.0,19.0,8.0
4.0,0.0,6.0,63678.0,0.0,19.0,8.0
4.0,0.0,7.0,62549.0,0.0,19.0,8.0
4.0,0.0,8.0,62854.0,0.0,19.0,8.0
4.0,0.0,9.0,61864.0,0.0,19.0,8.0
4.0,0.0,10.0,62484.0,0.0,19.0,8.0
4.0,0.0,11.0,62663.0,0.0,19.0,8.0
4.0,0.0,12.0,61914.0,0.0,19.0,8.0
4.0,0.0,13.0,62606.0,0.0,19.0,8.0
4.0,0.0,14.0,66728.0,0.0,19.0,8.0
4.0,0.0,15.0,63131.0,0.0,19.0,8.0
4.0,0.0,16.0,62607.0,0.0,19.0,8.0
4.0,0.0,17.0,71622.0,0.0,19.0,8.0
4.0,0.0,18.0,72356.0,0.0,19.0,8.0
4.0,0.0,19.0,78021.0,0.0,19.0,8.0
